/vref_c (temperature=0) X,/vref_c (temperature=0) Y,/vref_c (temperature=27) X,/vref_c (temperature=27) Y,/vref_c (temperature=100) X,/vref_c (temperature=100) Y,/vref_p (temperature=0) X,/vref_p (temperature=0) Y,/vref_p (temperature=27) X,/vref_p (temperature=27) Y,/vref_p (temperature=100) X,/vref_p (temperature=100) Y
0.6430000000000005,0.6403137486934534,0.6430000000000005,0.6297494309040302,0.6430000000000005,0.5085938096638969,0.6430000000000005,0.184473119419672,0.6430000000000005,0.4758472140977721,0.6430000000000005,0.3187871400425359
0.6440000000000005,0.6412851074480669,0.6440000000000005,0.630174872916421,0.6440000000000005,0.5086219179443137,0.6440000000000005,0.1854170108775553,0.6440000000000005,0.4776967929457022,0.6440000000000005,0.318653978288164
0.6450000000000005,0.6422553047038417,0.6450000000000005,0.6305830367795193,0.6450000000000005,0.5086497214610429,0.6450000000000005,0.1863776984256385,0.6450000000000005,0.4794942659731578,0.6450000000000005,0.3185235713995774
0.6460000000000005,0.6432242746854966,0.6460000000000005,0.6309745975996309,0.6460000000000005,0.5086772272951705,0.6460000000000005,0.1873560752896516,0.6460000000000005,0.4812370271524036,0.6460000000000005,0.3183958312494979
0.6470000000000005,0.6441919478068788,0.6470000000000005,0.6313501398497293,0.6470000000000005,0.508704442310337,0.6470000000000005,0.1883531148676479,0.6470000000000005,0.4829223453100527,0.6470000000000005,0.3182706729122872
0.6480000000000005,0.6451582504007121,0.6480000000000005,0.6317101928976763,0.6480000000000005,0.5087313731606775,0.6480000000000005,0.1893698810872939,0.6480000000000005,0.4845473568452366,0.6480000000000005,0.3181480145375147
0.6490000000000005,0.6461231044323117,0.6490000000000005,0.6320552589602089,0.6490000000000005,0.5087580262980532,0.6490000000000005,0.1904075404784268,0.6490000000000005,0.4861090582808125,0.6490000000000005,0.3180277772440803
0.6500000000000005,0.6470864271977529,0.6500000000000005,0.6323858316842131,0.6500000000000005,0.5087844079792196,0.6500000000000005,0.1914673765509076,0.6500000000000005,0.4876042988280916,0.6500000000000005,0.3179098850143254
0.6510000000000005,0.6480481310067754,0.6510000000000005,0.6327024064930419,0.6510000000000005,0.5088105242725216,0.6510000000000005,0.1925508065511927,0.6510000000000005,0.4890297731652083,0.6510000000000005,0.3177942646050589
0.6520000000000005,0.6490081228523911,0.6520000000000005,0.6330054848536292,0.6520000000000005,0.508836381064814,0.6520000000000005,0.1936594018336776,0.6520000000000005,0.4903820147403177,0.6520000000000005,0.3176808454515128
0.6530000000000005,0.6499663040682706,0.6530000000000005,0.6332804158948041,0.6530000000000005,0.508861984067464,0.6530000000000005,0.1947949120415357,0.6530000000000005,0.4916482024124869,0.6530000000000005,0.3175695595751169
0.6540000000000005,0.6509225699778463,0.6540000000000005,0.6335577950614268,0.6540000000000005,0.5088873388229982,0.6540000000000005,0.1959592944689063,0.6540000000000005,0.4928438828319475,0.6540000000000005,0.3174603414874239
0.6550000000000005,0.6518768095384473,0.6550000000000005,0.6338240544452162,0.6550000000000005,0.5089124507105613,0.6550000000000005,0.1971547500224999,0.6550000000000005,0.4939558776367296,0.6550000000000005,0.3173531280772134
0.6560000000000005,0.6528289049867334,0.6560000000000005,0.6340788840197586,0.6560000000000005,0.5089373249520424,0.6560000000000005,0.1983837674703863,0.6560000000000005,0.4949792340511072,0.6560000000000005,0.3172478585178265
0.6570000000000005,0.6537787314923336,0.6570000000000005,0.6343227426441657,0.6570000000000005,0.5089619666173831,0.6570000000000005,0.1996491786739395,0.6570000000000005,0.4959096091118844,0.6570000000000005,0.3171444741570418
0.6580000000000005,0.6547261568302455,0.6580000000000005,0.6345561231042476,0.6580000000000005,0.5089863806298865,0.6580000000000005,0.2009542278077928,0.6580000000000005,0.4967425263335382,0.6580000000000005,0.317042918432184
0.6590000000000005,0.6556710410835628,0.6590000000000005,0.6347795082980796,0.6590000000000005,0.509010571771603,0.6590000000000005,0.2023026601419315,0.6590000000000005,0.4974733636102496,0.6590000000000005,0.3169431367699512
0.6600000000000005,0.6566132363937666,0.6600000000000005,0.63499336682906,0.6600000000000005,0.5090345446878556,0.6600000000000005,0.2036988364704517,0.6600000000000005,0.4980973771022786,0.6600000000000005,0.3168450765194478
0.6610000000000005,0.6575525867779388,0.6610000000000005,0.6351981510846006,0.6610000000000005,0.5090583038924273,0.6610000000000005,0.2051478835705582,0.6610000000000005,0.498609734811306,0.6610000000000005,0.3167486868665959
0.6620000000000005,0.6584889280367506,0.6620000000000005,0.63539429591462,0.6620000000000005,0.5090818537718036,0.6620000000000005,0.2066558951055641,0.6620000000000005,0.4990055620248648,0.6620000000000005,0.3166539187678988
0.6630000000000005,0.6594220877844091,0.6630000000000005,0.6355822177443801,0.6630000000000005,0.5091051985898634,0.6630000000000005,0.2082302058481455,0.6630000000000005,0.499280003997955,0.6630000000000005,0.316560724881617
0.6640000000000005,0.660351885632852,0.6640000000000005,0.6357623140691432,0.6640000000000005,0.5091283424919459,0.6640000000000005,0.20987977420913,0.6640000000000005,0.4994283055607722,0.6640000000000005,0.3164690594958696
0.6650000000000005,0.6612781335697642,0.6650000000000005,0.6359349632735994,0.6650000000000005,0.5091512895090693,0.6650000000000005,0.2116157173418561,0.6650000000000005,0.4994459115807869,0.6650000000000005,0.3163788784709071
0.6660000000000005,0.6622006365687365,0.6660000000000005,0.6361005247207319,0.6660000000000005,0.5091740435614938,0.6660000000000005,0.2134521400413976,0.6660000000000005,0.4993285899924659,0.6660000000000005,0.3162901391778793
0.6670000000000005,0.6631191934637741,0.6670000000000005,0.6362593390585393,0.6670000000000005,0.5091966084631852,0.6670000000000005,0.2154073918531211,0.6670000000000005,0.4990725787180638,0.6670000000000005,0.3162028004327492
0.6680000000000005,0.6640335980965439,0.6680000000000005,0.6364117287035558,0.6680000000000005,0.509218987924871,0.6680000000000005,0.2175060400586716,0.6680000000000005,0.4986747602784215,0.6680000000000005,0.3161168224460823
0.6690000000000005,0.6649436406837899,0.6690000000000005,0.6365579984506006,0.6690000000000005,0.5092411855579724,0.6690000000000005,0.2197822932466845,0.6690000000000005,0.498132852063402,0.6690000000000005,0.3160321667677831
0.6700000000000005,0.6658491091971149,0.6700000000000005,0.6366984361882737,0.6700000000000005,0.5092632048776091,0.6700000000000005,0.2222862545233266,0.6700000000000005,0.4974456192835628,0.6700000000000005,0.3159487962301846
0.6710000000000005,0.6667497901614763,0.6710000000000005,0.6368333136752006,0.6710000000000005,0.5092850493061909,0.6710000000000005,0.2250965717082931,0.6710000000000005,0.496613090064469,0.6710000000000005,0.3158666749045805
0.6720000000000005,0.6676454672477601,0.6720000000000005,0.6369628873602491,0.6720000000000005,0.5093067221761268,0.6720000000000005,0.2283498406070885,0.6720000000000005,0.495636767862168,0.6720000000000005,0.3157857680509488
0.6730000000000005,0.6685359130184781,0.6730000000000005,0.6370873992276873,0.6730000000000005,0.5093282267335638,0.6730000000000005,0.2323252717238222,0.6730000000000005,0.4945198127570579,0.6730000000000005,0.3157060420740148
0.6740000000000005,0.6694208593598509,0.6740000000000005,0.6372070776318799,0.6740000000000005,0.5093495661406484,0.6740000000000005,0.2378037860771104,0.6740000000000005,0.4932671762838488,0.6740000000000005,0.3156274644793919
0.6750000000000005,0.6702999147491929,0.6750000000000005,0.6373221381405249,0.6750000000000005,0.5093707434782971,0.6750000000000005,0.4810443646359708,0.6750000000000005,0.491885656349042,0.6750000000000005,0.3155500038333887
0.6760000000000005,0.6711721427245986,0.6760000000000005,0.6374327843457014,0.6760000000000005,0.5093917617494709,0.6760000000000005,0.48422994920109,0.6760000000000005,0.4903838491638776,0.6760000000000005,0.3154736297208159
0.6770000000000005,0.6720354635949829,0.6770000000000005,0.6375392086350729,0.6770000000000005,0.5094126238816309,0.6770000000000005,0.487372212788586,0.6770000000000005,0.4887719669230369,0.6770000000000005,0.3153983127123804
0.6780000000000005,0.6728865158791456,0.6780000000000005,0.6376415929541244,0.6780000000000005,0.5094333327282426,0.6780000000000005,0.4904715501171168,0.6780000000000005,0.4870615013141419,0.6780000000000005,0.3153240243227219
0.6790000000000005,0.6737227297658884,0.6790000000000005,0.6377401095059345,0.6790000000000005,0.509453891072629,0.6790000000000005,0.4935281355966973,0.6790000000000005,0.4852647015348,0.6790000000000005,0.3152507369816606
0.6800000000000005,0.6745424660657332,0.6800000000000005,0.6378349214198756,0.6800000000000005,0.5094743016296616,0.6800000000000005,0.4965419452368011,0.6800000000000005,0.4833938465773618,0.6800000000000005,0.315178423997469
0.6810000000000005,0.6753441643598336,0.6810000000000005,0.6379261833707538,0.6810000000000005,0.5094945670477424,0.6810000000000005,0.499512772672824,0.6810000000000005,0.4814602906085975,0.6810000000000005,0.3151070595220474
0.6820000000000005,0.6761261480414631,0.6820000000000005,0.6380140421635001,0.6820000000000005,0.5095146899110456,0.6820000000000005,0.502440242245945,0.6820000000000005,0.479473350649871,0.6820000000000005,0.3150366185291051
0.6830000000000005,0.6768866539901482,0.6830000000000005,0.6380986372702818,0.6830000000000005,0.5095346727422517,0.6830000000000005,0.5053238196335144,0.6830000000000005,0.4774394562285447,0.6830000000000005,0.3149670767790004
0.6840000000000005,0.6776238889264232,0.6840000000000005,0.63818010132011,0.6840000000000005,0.5095545180033194,0.6840000000000005,0.508162820391173,0.6840000000000005,0.4753627448535905,0.6840000000000005,0.3148984107902402
0.6850000000000005,0.6783360940124596,0.6850000000000005,0.6382585605667335,0.6850000000000005,0.509574228098804,0.6850000000000005,0.5109564166923972,0.6850000000000005,0.4732484172201533,0.6850000000000005,0.3148305978176725
0.6860000000000005,0.6790216206043422,0.6860000000000005,0.6383341352970369,0.6860000000000005,0.5095938053765819,0.6860000000000005,0.5137036424879329,0.6860000000000005,0.4711070598801114,0.6860000000000005,0.3147636158192622
0.6870000000000005,0.6796790189380394,0.6870000000000005,0.6384069402237436,0.6870000000000005,0.5096132521302389,0.6870000000000005,0.5164033972427723,0.6870000000000005,0.4689549235979033,0.6870000000000005,0.3146974434378441
0.6880000000000005,0.6803071388723829,0.6880000000000005,0.6384770848294135,0.6880000000000005,0.5096325706007137,0.6880000000000005,0.5190544483746165,0.6880000000000005,0.4668099650453518,0.6880000000000005,0.3146320599737655
0.6890000000000005,0.6809052382091154,0.6890000000000005,0.6385446736966521,0.6890000000000005,0.5096517629774959,0.6890000000000005,0.5216554324748752,0.6890000000000005,0.4646883975143089,0.6890000000000005,0.3145674453645571
0.6900000000000005,0.6814730887194456,0.6900000000000005,0.6386098067948294,0.6900000000000005,0.5096708314008818,0.6900000000000005,0.5242048553825817,0.6900000000000005,0.4626034754369552,0.6900000000000005,0.3145035801612006
0.6910000000000005,0.682011061294628,0.6910000000000005,0.6386725797502646,0.6910000000000005,0.5096897779634229,0.6910000000000005,0.5267010911195047,0.6910000000000005,0.4605654673532612,0.6910000000000005,0.3144404455036848
0.6920000000000005,0.6825201604052246,0.6920000000000005,0.6387330840911575,0.6920000000000005,0.5097086047108504,0.6920000000000005,0.5291423797199418,0.6920000000000005,0.4585819741091229,0.6920000000000005,0.3143780231108955
0.6930000000000005,0.6830019709999406,0.6930000000000005,0.6387914074759096,0.6930000000000005,0.5097273136440285,0.6930000000000005,0.5315268239326962,0.6930000000000005,0.4566583178482211,0.6930000000000005,0.3143162952499938
0.6940000000000005,0.6834584930585398,0.6940000000000005,0.6388476338872588,0.6940000000000005,0.5097459067202272,0.6940000000000005,0.5338523848050855,0.6940000000000005,0.4547979295289108,0.6940000000000005,0.3142552447236053
0.6950000000000005,0.6838918821720678,0.6950000000000005,0.6389018438333449,0.6950000000000005,0.5097643858542215,0.6950000000000005,0.5361168760834281,0.6950000000000005,0.4530027084203715,0.6950000000000005,0.3141948548512338
0.6960000000000005,0.6843041713368601,0.6960000000000005,0.6389541145121146,0.6960000000000005,0.5097827529200416,0.6960000000000005,0.5383179574489851,0.6960000000000005,0.4512733408049714,0.6960000000000005,0.3141351094498978
0.6970000000000005,0.6846970706331132,0.6970000000000005,0.6390045199766012,0.6970000000000005,0.5098010097516943,0.6970000000000005,0.5404531265115133,0.6970000000000005,0.4496095736706678,0.6970000000000005,0.3140759928185748
0.6980000000000005,0.6850718985774868,0.6980000000000005,0.6390531312783492,0.6980000000000005,0.5098191581448621,0.6980000000000005,0.5425197095829065,0.6980000000000005,0.4480104436295987,0.6980000000000005,0.3140174897233888
0.6990000000000005,0.6854296276189432,0.6990000000000005,0.6391000166016197,0.6990000000000005,0.5098371998574499,0.6990000000000005,0.5445148511704069,0.6990000000000005,0.4464744642874692,0.6990000000000005,0.3139595853825491
0.7000000000000005,0.6857709851988173,0.7000000000000005,0.6391452413987765,0.7000000000000005,0.5098551366112505,0.7000000000000005,0.5464355022546349,0.7000000000000005,0.4449997770892874,0.7000000000000005,0.3139022654446348
0.7010000000000005,0.6860965569909062,0.7010000000000005,0.6391888685014768,0.7010000000000005,0.5098729700925068,0.7010000000000005,0.5482784073621626,0.7010000000000005,0.4435842707754364,0.7010000000000005,0.313845515985306
0.7020000000000005,0.6864068652931757,0.7020000000000005,0.6392309582302328,0.7020000000000005,0.5098907019541684,0.7020000000000005,0.5500400905189076,0.7020000000000005,0.4422256747580134,0.7020000000000005,0.3137893234850602
0.7030000000000005,0.686702417782952,0.7030000000000005,0.6392715685099957,0.7030000000000005,0.5099083338145575,0.7030000000000005,0.551716840318342,0.7030000000000005,0.4409216309817324,0.7030000000000005,0.3137336748172936
0.7040000000000005,0.6869837324040645,0.7040000000000005,0.6393107549537272,0.7040000000000005,0.5099258672609502,0.7040000000000005,0.5533046942437913,0.7040000000000005,0.4396697485395312,0.7040000000000005,0.3136785572401107
0.7050000000000005,0.6872513463937752,0.7050000000000005,0.6393485709600315,0.7050000000000005,0.5099433038484005,0.7050000000000005,0.5547994227629979,0.7050000000000005,0.4384676445845673,0.7050000000000005,0.3136239583783116
0.7060000000000005,0.6875058161048493,0.7060000000000005,0.6393850678062383,0.7060000000000005,0.5099606451024374,0.7060000000000005,0.5561965136605708,0.7060000000000005,0.4373129742115194,0.7060000000000005,0.3135698662148771
0.7070000000000005,0.687747712178394,0.7070000000000005,0.6394202947257521,0.7070000000000005,0.5099778925184267,0.7070000000000005,0.557491157408473,0.7070000000000005,0.4362034520571156,0.7070000000000005,0.3135162690786968
0.7080000000000005,0.6879776128638444,0.7080000000000005,0.6394542989906905,0.7080000000000005,0.5099950475626513,0.7080000000000005,0.5586782346451165,0.7080000000000005,0.435136866990801,0.7080000000000005,0.3134631556308391
0.7090000000000005,0.6881820057456963,0.7090000000000005,0.6394871259869001,0.7090000000000005,0.5100121116744999,0.7090000000000005,0.5597500598612896,0.7090000000000005,0.4341110920835654,0.7090000000000005,0.3134105148591912
0.7100000000000005,0.6883895098263182,0.7100000000000005,0.6395188192836541,0.7100000000000005,0.5100290862655794,0.7100000000000005,0.5607073959066368,0.7100000000000005,0.4331240904603495,0.7100000000000005,0.3133583360665748
0.7110000000000005,0.6885875336981004,0.7110000000000005,0.6395494207147842,0.7110000000000005,0.5100459727211863,0.7110000000000005,0.5615411145090252,0.7110000000000005,0.4321739183203423,0.7110000000000005,0.313306608854388
0.7120000000000005,0.6887758318487711,0.7120000000000005,0.6395789704284353,0.7120000000000005,0.5100627724007645,0.7120000000000005,0.5622439145503345,0.7120000000000005,0.4312587258499675,0.7120000000000005,0.3132553231236462
0.7130000000000005,0.688954888603874,0.7130000000000005,0.6396075069646384,0.7130000000000005,0.5100794866395447,0.7130000000000005,0.5628091068684358,0.7130000000000005,0.4303767564197801,0.7130000000000005,0.3132044690576316
0.7140000000000005,0.6891252091550365,0.7140000000000005,0.6396350673147343,0.7140000000000005,0.5100961167476421,0.7140000000000005,0.5632298109601818,0.7140000000000005,0.4295263446827957,0.7140000000000005,0.3131540371158276
0.7150000000000005,0.6892872775875972,0.7150000000000005,0.6396616869780773,0.7150000000000005,0.5101126640120731,0.7150000000000005,0.5634989894594452,0.7150000000000005,0.4287059139085798,0.7150000000000005,0.313104018026406
0.7160000000000005,0.6894415537618573,0.7160000000000005,0.6396874000248655,0.7160000000000005,0.5101291296970351,0.7160000000000005,0.5636095498121824,0.7160000000000005,0.4279139727020791,0.7160000000000005,0.3130544027750869
0.7170000000000005,0.6895884728113494,0.7170000000000005,0.6397122391469267,0.7170000000000005,0.5101455150432669,0.7170000000000005,0.5635544848422283,0.7170000000000005,0.4271491113836818,0.7170000000000005,0.3130051826017363
0.7180000000000005,0.689728445204604,0.7180000000000005,0.6397362357104687,0.7180000000000005,0.5101618212715602,0.7180000000000005,0.5633270601860344,0.7180000000000005,0.4264099982195376,0.7180000000000005,0.3129563489865351
0.7190000000000005,0.689861857177563,0.7190000000000005,0.6397594198171431,0.7190000000000005,0.5101780495798732,0.7190000000000005,0.562921052692047,0.7190000000000005,0.4256953755079434,0.7190000000000005,0.3129078936462507
0.7200000000000005,0.6899890714428137,0.7200000000000005,0.6397818203463947,0.7200000000000005,0.5101942011467808,0.7200000000000005,0.5623310443433031,0.7200000000000005,0.4250040557127863,0.7200000000000005,0.3128598085287868
0.7210000000000005,0.6901104281017385,0.7210000000000005,0.639803465000648,0.7210000000000005,0.510210277129445,0.7210000000000005,0.5615527733698356,0.7210000000000005,0.4243349176068418,0.7210000000000005,0.3128120858018932
0.7220000000000005,0.6902262456964995,0.7220000000000005,0.6398243803651871,0.7220000000000005,0.5102262786663984,0.7220000000000005,0.5605835320352197,0.7220000000000005,0.4236869025608904,0.7220000000000005,0.3127647178488679
0.7230000000000005,0.690336822349535,0.7230000000000005,0.639844591941509,0.7230000000000005,0.5102422068774415,0.7230000000000005,0.5594226003465388,0.7230000000000005,0.4230590109487127,0.7230000000000005,0.3127176972624475
0.7240000000000005,0.6904424369561694,0.7240000000000005,0.6398641241937892,0.7240000000000005,0.5102580628624931,0.7240000000000005,0.558071677412638,0.7240000000000005,0.4224502986691631,0.7240000000000005,0.3126710168370974
0.7250000000000005,0.6905433503843446,0.7250000000000005,0.6398830005957957,0.7250000000000005,0.510273847705093,0.7250000000000005,0.5565352754143843,0.7250000000000005,0.4218598738818617,0.7250000000000005,0.3126246695614088
0.7260000000000005,0.6906398066705295,0.7260000000000005,0.6399012436598416,0.7260000000000005,0.5102895624690297,0.7260000000000005,0.554821011292392,0.7260000000000005,0.421286893873123,0.7260000000000005,0.3125786486196665
0.7270000000000005,0.690732034182123,0.7270000000000005,0.639918874995337,0.7270000000000005,0.5103052082024176,0.7270000000000005,0.5529397296912107,0.7270000000000005,0.420730562099744,0.7270000000000005,0.3125329473761305
0.7280000000000005,0.6908202467348956,0.7280000000000005,0.6399359153243371,0.7280000000000005,0.5103207859364384,0.7280000000000005,0.5509053887809024,0.7280000000000005,0.4201901254050368,0.7280000000000005,0.3124875593768897
0.7290000000000005,0.6909046446615877,0.7290000000000005,0.6399523845351002,0.7290000000000005,0.510336296685088,0.7290000000000005,0.5487346369753761,0.7290000000000005,0.4196648713941584,0.7290000000000005,0.3124424783405076
0.7300000000000005,0.6909854158114472,0.7300000000000005,0.6399683017078326,0.7300000000000005,0.5103517414477499,0.7300000000000005,0.5464460246769204,0.7300000000000005,0.4191541259630808,0.7300000000000005,0.3123976981565445
0.7310000000000005,0.6910627364928509,0.7310000000000005,0.639983685148575,0.7310000000000005,0.5103671212061182,0.7310000000000005,0.5440587772050625,0.7310000000000005,0.4186572509915574,0.7310000000000005,0.3123532128756229
0.7320000000000005,0.6911367723499957,0.7320000000000005,0.6399985524337174,0.7320000000000005,0.5103824369290501,0.7320000000000005,0.541591038498869,0.7320000000000005,0.418173642162962,0.7320000000000005,0.3123090167098611
0.7330000000000005,0.6912076791697286,0.7330000000000005,0.6400129204269066,0.7330000000000005,0.510397689568676,0.7330000000000005,0.5390574964175957,0.7330000000000005,0.4177027269364834,0.7330000000000005,0.3122651040239446
0.7340000000000005,0.691275603627671,0.7340000000000005,0.640026805315822,0.7340000000000005,0.5104128800638926,0.7340000000000005,0.5364667992480767,0.7340000000000005,0.4172439626402971,0.7340000000000005,0.3122214693353961
0.7350000000000005,0.6913406839800236,0.7350000000000005,0.6400402226481766,0.7350000000000005,0.5104280093387472,0.7350000000000005,0.5338212635739915,0.7350000000000005,0.4167968346907294,0.7350000000000005,0.3121781073042575
0.7360000000000005,0.6914030506784795,0.7360000000000005,0.6400531873584357,0.7360000000000005,0.5104430783034016,0.7360000000000005,0.5311239476679269,0.7360000000000005,0.4163608549254586,0.7360000000000005,0.312135012733367
0.7370000000000005,0.6914628269529294,0.7370000000000005,0.6400657137960812,0.7370000000000005,0.5104580878553169,0.7370000000000005,0.5283903787887552,0.7370000000000005,0.4159355600420309,0.7370000000000005,0.3120921805625386
0.7380000000000005,0.6915201293346481,0.7380000000000005,0.6400778157570456,0.7380000000000005,0.510473038877211,0.7380000000000005,0.5256486497712654,0.7380000000000005,0.4155205101428577,0.7380000000000005,0.3120496058662404
0.7390000000000005,0.6915750681216982,0.7390000000000005,0.6400895065131998,0.7390000000000005,0.5104879322407784,0.7390000000000005,0.522928355899607,0.7390000000000005,0.4151152873640348,0.7390000000000005,0.3120072838468823
0.7400000000000005,0.6916277478218479,0.7400000000000005,0.6401007988308093,0.7400000000000005,0.5105027688041205,0.7400000000000005,0.5202538922926597,0.7400000000000005,0.4147194946070497,0.7400000000000005,0.3119652098341401
0.7410000000000005,0.6916782675415462,0.7410000000000005,0.640111705004127,0.7410000000000005,0.5105175494125073,0.7410000000000005,0.5176435879337826,0.7410000000000005,0.4143327543382458,0.7410000000000005,0.3119233792783949
0.7420000000000005,0.6917267213500846,0.7420000000000005,0.6401222368559338,0.7420000000000005,0.510532274900519,0.7420000000000005,0.5151104746801813,0.7420000000000005,0.4139547074728495,0.7420000000000005,0.3118817877510874
0.7430000000000005,0.6917731985921854,0.7430000000000005,0.6401324057591714,0.7430000000000005,0.5105469460890318,0.7430000000000005,0.5126632125917649,0.7430000000000005,0.413585012330032,0.7430000000000005,0.3118404309376241
0.7440000000000005,0.691817784201633,0.7440000000000005,0.6401422226469234,0.7440000000000005,0.5105615637896658,0.7440000000000005,0.5103069593686071,0.7440000000000005,0.4132233436513008,0.7440000000000005,0.3117993046355033
0.7450000000000006,0.6918605589558816,0.7450000000000006,0.6401516980291275,0.7450000000000006,0.5105761288012665,0.7450000000000006,0.508044145608436,0.7450000000000006,0.4128693916822282,0.7450000000000006,0.3117584047528098
0.7460000000000006,0.6919015997412624,0.7460000000000006,0.6401608419956489,0.7460000000000006,0.5105906419121444,0.7460000000000006,0.5058751346119446,0.7460000000000006,0.4125228613196114,0.7460000000000006,0.3117177273027952
0.7470000000000006,0.6919409797725501,0.7470000000000006,0.6401696642404474,0.7470000000000006,0.5106051038990324,0.7470000000000006,0.5037987630226013,0.7470000000000006,0.4121834712961588,0.7470000000000006,0.3116772684001567
0.7480000000000006,0.6919787687926341,0.7480000000000006,0.6401781740786754,0.7480000000000006,0.5106195155296971,0.7480000000000006,0.5018127824113163,0.7480000000000006,0.4118509534258118,0.7480000000000006,0.3116370242624649
0.7490000000000006,0.6920150332777084,0.7490000000000006,0.6401863804615462,0.7490000000000006,0.5106338775600283,0.7490000000000006,0.4999142086972946,0.7490000000000006,0.4115250519078217,0.7490000000000006,0.3115969912042531
0.7500000000000006,0.6920498366027965,0.7500000000000006,0.6401942919921855,0.7500000000000006,0.5106481907363453,0.7500000000000006,0.4980995870265079,0.7500000000000006,0.4112055226387814,0.7500000000000006,0.3115571656335471
0.7510000000000006,0.6920832392243166,0.7510000000000006,0.6402019169476342,0.7510000000000006,0.5106624557958981,0.7510000000000006,0.4963651890308233,0.7510000000000006,0.4108921326106605,0.7510000000000006,0.311517544051655
0.7520000000000006,0.6921152988062896,0.7520000000000006,0.6402092632881003,0.7520000000000006,0.5106766734642919,0.7520000000000006,0.4947071588074791,0.7520000000000006,0.4105846593101414,0.7520000000000006,0.3114781230488651
0.7530000000000006,0.6921460703781903,0.7530000000000006,0.6402163386741909,0.7530000000000006,0.5106908444590714,0.7530000000000006,0.4931216179017488,0.7530000000000006,0.4102828901723755,0.7530000000000006,0.3114388993025452
0.7540000000000006,0.6921756064661324,0.7540000000000006,0.6402231504834054,0.7540000000000006,0.5107049694884627,0.7540000000000006,0.4916047397741796,0.7540000000000006,0.4099866220596016,0.7540000000000006,0.3113998695755755
0.7550000000000006,0.6922039572112076,0.7550000000000006,0.6402297058161481,0.7550000000000006,0.5107190492509146,0.7550000000000006,0.4901528011653414,0.7550000000000006,0.4096956607788623,0.7550000000000006,0.3113610307130761
0.7560000000000006,0.6922311704859676,0.7560000000000006,0.6402360115167554,0.7560000000000006,0.5107330844361228,0.7560000000000006,0.4887622157237346,0.7560000000000006,0.409409820617494,0.7560000000000006,0.3113223796385885
0.7570000000000006,0.6922572920071601,0.7570000000000006,0.6402420741772044,0.7570000000000006,0.5107470757248269,0.7570000000000006,0.4874295550164374,0.7570000000000006,0.4091289239193846,0.7570000000000006,0.3112839133572973
0.7580000000000006,0.6922823654343313,0.7580000000000006,0.6402479001532749,0.7580000000000006,0.5107610237898295,0.7580000000000006,0.4861515601037665,0.7580000000000006,0.4088528006615286,0.7580000000000006,0.3112456289472411
0.7590000000000006,0.6923064324668274,0.7590000000000006,0.6402534955769162,0.7590000000000006,0.5107749292947139,0.7590000000000006,0.4849251462662982,0.7590000000000006,0.4085812880923604,0.7590000000000006,0.311207523560924
0.7600000000000006,0.6923295329317578,0.7600000000000006,0.6402588663546136,0.7600000000000006,0.5107887928950017,0.7600000000000006,0.4837474031291471,0.7600000000000006,0.408314230358386,0.7600000000000006,0.3111695944240706
0.7610000000000006,0.6923517048837368,0.7610000000000006,0.6402640181898386,0.7610000000000006,0.5108026152386874,0.7610000000000006,0.4826155914041658,0.7610000000000006,0.4080514781642449,0.7610000000000006,0.3111318388307437
0.7620000000000006,0.6923729846722122,0.7620000000000006,0.6402689565879015,0.7620000000000006,0.5108163969646493,0.7620000000000006,0.4815271372823714,0.7620000000000006,0.407792888450084,0.7620000000000006,0.3110942541447529
0.7630000000000006,0.6923934070240145,0.7630000000000006,0.6402736868590595,0.7630000000000006,0.5108301387049148,0.7630000000000006,0.4804796256035284,0.7630000000000006,0.4075383240912305,0.7630000000000006,0.3110568377945803
0.7640000000000006,0.6924130051290895,0.7640000000000006,0.6402782141344586,0.7640000000000006,0.5108438410835416,0.7640000000000006,0.4794707919989235,0.7640000000000006,0.4072876536142264,0.7640000000000006,0.3110195872734309
0.7650000000000006,0.6924318106877521,0.7650000000000006,0.6402825433713488,0.7650000000000006,0.5108575047162869,0.7650000000000006,0.4784985147805138,0.7650000000000006,0.4070407509182343,0.7650000000000006,0.3109825001391702
0.7660000000000006,0.6924498540005222,0.7660000000000006,0.6402866793537259,0.7660000000000006,0.5108711302126103,0.7660000000000006,0.4775608064439789,0.7660000000000006,0.4067974950281365,0.7660000000000006,0.3109455740079571
0.7670000000000006,0.6924671640229816,0.7670000000000006,0.6402906267126965,0.7670000000000006,0.5108847181747113,0.7670000000000006,0.4766558055460505,0.7670000000000006,0.406557769841804,0.7670000000000006,0.3109088065579679
0.7680000000000006,0.6924837684280741,0.7680000000000006,0.6402943899226918,0.7680000000000006,0.5108982691961604,0.7680000000000006,0.4757817685269201,0.7680000000000006,0.4063214639137674,0.7680000000000006,0.3108721955237214
0.7690000000000006,0.6924996936607237,0.7690000000000006,0.6402979733093351,0.7690000000000006,0.5109117838653282,0.7690000000000006,0.4749370620284168,0.7690000000000006,0.4060884702262276,0.7690000000000006,0.3108357386972225
0.7700000000000006,0.6925149650036234,0.7700000000000006,0.6403013810588536,0.7700000000000006,0.5109252627626435,0.7700000000000006,0.4741201555003332,0.7700000000000006,0.4058586859958597,0.7700000000000006,0.3107994339243295
